id,categoryId,code,name,subCategory,description,energyType,usageType,status,createdAt,updatedAt,createdBy,updatedBy
31fe3140-7f3a-4a9c-baa7-88208278755a,021a63c3-1018-432b-b3cb-874cbc14f8f3,POWER_TILLER_ELECTRIC,Power Tiller,FARM_EQUIPMENT,Walk-behind or ride-on power tiller used for agricultural operations.,ELECTRIC,AGRICULTURAL,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
d560fad6-8c8b-46a9-b2e5-97a51c09ef54,021a63c3-1018-432b-b3cb-874cbc14f8f3,HARVESTER_DIESEL,Harvester,HARVESTER,Self-propelled agricultural harvesting machine.,DIESEL,AGRICULTURAL,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
c26bc199-9ef8-43b2-ad75-e92bbde9f50c,021a63c3-1018-432b-b3cb-874cbc14f8f3,PULLER_TRACTOR_DIESEL,Puller Tractor,HAULAGE_TRACTOR,Special tractor unit used to pull heavy trailers or modular loads.,DIESEL,GOODS,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
86423a83-458b-4ec4-9747-3b7a80b439a0,87d0a822-4636-44d2-97bd-189dac0e1380,AGRICULTURAL_TRAILER_OTHER,Agricultural Trailer,TRAILER,Towed trailer used for agricultural goods and farm operations.,OTHER,AGRICULTURAL,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
bc997371-e7c9-46a8-b984-d11a0614fbaa,87d0a822-4636-44d2-97bd-189dac0e1380,COMMERCIAL_TRAILER_OTHER,Commercial Trailer,TRAILER,Towed commercial trailer used for freight and goods movement.,OTHER,GOODS,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
4479adc9-913d-4815-b609-179cbe2619c2,87d0a822-4636-44d2-97bd-189dac0e1380,SEMI_TRAILER_OTHER,Semi-Trailer,TRAILER,Trailer whose load is partly supported by a tractor unit.,OTHER,GOODS,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
e4559694-2503-4140-a061-be3572ac5cfe,87d0a822-4636-44d2-97bd-189dac0e1380,AUXILIARY_TRAILER_OTHER,Auxiliary Trailer,TRAILER,Auxiliary towed vehicle used with another motor vehicle.,OTHER,GOODS,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
e0b6ee12-2a0b-49a1-b5e6-61fbdc8b79a2,87d0a822-4636-44d2-97bd-189dac0e1380,MODULAR_HYDRAULIC_TRAILER_OTHER,Modular Hydraulic Trailer,HEAVY_HAUL_TRAILER,Hydraulic modular trailer used for oversized and heavy project cargo.,OTHER,GOODS,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
80ae801f-ee7b-4c93-b96f-fc174ff7909b,87d0a822-4636-44d2-97bd-189dac0e1380,PERSONAL_TRAILER_OTHER,Trailer for Personal Use,TRAILER,Small trailer used for non-commercial personal purposes.,OTHER,PRIVATE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
74b38611-5afd-4921-82e5-48e5de864bac,637328de-5a18-4b9c-b360-608389c5b9c4,EXCAVATOR_DIESEL,Excavator,EARTH_MOVING,Construction equipment used for excavation and earth moving.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
f6b15003-7d82-47f8-9410-1d0197414f34,637328de-5a18-4b9c-b360-608389c5b9c4,EXCAVATOR_ELECTRIC,Excavator,EARTH_MOVING,Construction equipment used for excavation and earth moving.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
81acb0fd-aca1-4898-ad11-5b8d4f6b7181,637328de-5a18-4b9c-b360-608389c5b9c4,BACKHOE_LOADER_DIESEL,Backhoe Loader,EARTH_MOVING,Construction machine combining front loader and rear excavator functions.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
067ca080-dd35-4e04-ab10-a62f32df7d13,637328de-5a18-4b9c-b360-608389c5b9c4,BACKHOE_LOADER_ELECTRIC,Backhoe Loader,EARTH_MOVING,Construction machine combining front loader and rear excavator functions.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
df247e4f-a5bb-4061-a8c3-8420829f8b4b,637328de-5a18-4b9c-b360-608389c5b9c4,WHEEL_LOADER_DIESEL,Wheel Loader,EARTH_MOVING,Loader used for material loading and earth-moving operations.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
e3ffd9f8-4774-4c68-bc1b-dbc75ecccc42,637328de-5a18-4b9c-b360-608389c5b9c4,WHEEL_LOADER_ELECTRIC,Wheel Loader,EARTH_MOVING,Loader used for material loading and earth-moving operations.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
80955984-51e6-4389-8df5-e6e86218755f,637328de-5a18-4b9c-b360-608389c5b9c4,BULLDOZER_DIESEL,Bulldozer,EARTH_MOVING,Tracked or wheeled dozer used for pushing and grading earth.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
1f9885ca-b94e-4af6-bea8-938558b2a249,637328de-5a18-4b9c-b360-608389c5b9c4,BULLDOZER_ELECTRIC,Bulldozer,EARTH_MOVING,Tracked or wheeled dozer used for pushing and grading earth.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
ae76de4c-e9ad-43da-a200-f604dc67d4b6,637328de-5a18-4b9c-b360-608389c5b9c4,DUMPER_DIESEL,Dumper,EARTH_MOVING,Construction/mining dumper used for bulk material movement at worksites.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
9c9d3273-9314-401d-8c0d-5ec0c5e90519,637328de-5a18-4b9c-b360-608389c5b9c4,DUMPER_ELECTRIC,Dumper,EARTH_MOVING,Construction/mining dumper used for bulk material movement at worksites.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
d4de6a87-cb75-4a67-b46f-ad384c9966f5,637328de-5a18-4b9c-b360-608389c5b9c4,ROAD_ROLLER_DIESEL,Road Roller,ROAD_EQUIPMENT,Compaction vehicle used for road and infrastructure construction.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
723d5635-ea61-4bcd-b2bb-fd51795b43af,637328de-5a18-4b9c-b360-608389c5b9c4,ROAD_ROLLER_ELECTRIC,Road Roller,ROAD_EQUIPMENT,Compaction vehicle used for road and infrastructure construction.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
eb1aae0c-7c83-44ff-a6e9-d9c8c6ff11ea,637328de-5a18-4b9c-b360-608389c5b9c4,MOTOR_GRADER_DIESEL,Motor Grader,ROAD_EQUIPMENT,Road construction machine used for grading and leveling surfaces.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
de3a3f3d-f875-47a8-9261-3e0fd434b7f1,637328de-5a18-4b9c-b360-608389c5b9c4,MOBILE_CRANE_DIESEL,Mobile Crane,LIFTING_EQUIPMENT,Self-propelled mobile crane used for lifting and construction operations.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
540ae693-4474-4998-819c-3d7fec3147e2,637328de-5a18-4b9c-b360-608389c5b9c4,MOBILE_CRANE_ELECTRIC,Mobile Crane,LIFTING_EQUIPMENT,Self-propelled mobile crane used for lifting and construction operations.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
5ec1e594-d1d5-4512-9653-49d417fc369e,637328de-5a18-4b9c-b360-608389c5b9c4,CRANE_MOUNTED_VEHICLE_DIESEL,Crane Mounted Vehicle,LIFTING_EQUIPMENT,Road vehicle fitted with a crane for lifting and material handling.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
9e8dd68e-5179-4599-a042-af93c65734ba,637328de-5a18-4b9c-b360-608389c5b9c4,CRANE_MOUNTED_VEHICLE_CNG,Crane Mounted Vehicle,LIFTING_EQUIPMENT,Road vehicle fitted with a crane for lifting and material handling.,CNG,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
d42122ff-6b44-4ea1-821b-41a413356d40,637328de-5a18-4b9c-b360-608389c5b9c4,CRANE_MOUNTED_VEHICLE_ELECTRIC,Crane Mounted Vehicle,LIFTING_EQUIPMENT,Road vehicle fitted with a crane for lifting and material handling.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
59c7b614-1aaa-401d-a75a-d753c7a8b6cd,637328de-5a18-4b9c-b360-608389c5b9c4,FORKLIFT_DIESEL,Forklift,MATERIAL_HANDLING,Industrial lift truck used for handling pallets and materials.,DIESEL,INDUSTRIAL,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
066c75be-78a3-4963-a75e-1728e5d7579a,637328de-5a18-4b9c-b360-608389c5b9c4,FORKLIFT_LPG,Forklift,MATERIAL_HANDLING,Industrial lift truck used for handling pallets and materials.,LPG,INDUSTRIAL,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
4f8ead5b-838b-44c1-8f82-ff80a6877dd2,637328de-5a18-4b9c-b360-608389c5b9c4,FORKLIFT_CNG,Forklift,MATERIAL_HANDLING,Industrial lift truck used for handling pallets and materials.,CNG,INDUSTRIAL,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
8d2fe000-7efb-472b-a410-bc57b0e84f1f,637328de-5a18-4b9c-b360-608389c5b9c4,FORKLIFT_ELECTRIC,Forklift,MATERIAL_HANDLING,Industrial lift truck used for handling pallets and materials.,ELECTRIC,INDUSTRIAL,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
d3c65f58-8dcd-4222-9963-a6b865912e1b,637328de-5a18-4b9c-b360-608389c5b9c4,CONCRETE_MIXER_DIESEL,Concrete Mixer,ROAD_EQUIPMENT,Self-propelled or truck-based equipment used to mix and transport concrete.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
a20f4938-cf93-442d-bc24-8b1ba8ff8e5f,637328de-5a18-4b9c-b360-608389c5b9c4,CONCRETE_MIXER_CNG,Concrete Mixer,ROAD_EQUIPMENT,Self-propelled or truck-based equipment used to mix and transport concrete.,CNG,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
67c57b21-5131-4cb4-9e44-2a6843f5a12b,637328de-5a18-4b9c-b360-608389c5b9c4,CONCRETE_MIXER_ELECTRIC,Concrete Mixer,ROAD_EQUIPMENT,Self-propelled or truck-based equipment used to mix and transport concrete.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
e641a915-ef7c-415c-b5a6-82c962ed031f,637328de-5a18-4b9c-b360-608389c5b9c4,PAVER_DIESEL,Paver,ROAD_EQUIPMENT,Road construction equipment used for laying asphalt or concrete pavement.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
61812b43-47be-41a8-9b99-20c416c62695,637328de-5a18-4b9c-b360-608389c5b9c4,PILE_BORING_MACHINE_DIESEL,Pile Boring Machine,DRILLING_EQUIPMENT,Construction equipment used for foundation pile drilling and boring.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
0dc5a39c-ff8d-49bb-86f4-402c53644397,637328de-5a18-4b9c-b360-608389c5b9c4,TRENCHER_DIESEL,Trencher,EARTH_MOVING,Construction equipment used to excavate trenches.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
e886ce5d-3a79-4740-9de8-6367ee89624e,637328de-5a18-4b9c-b360-608389c5b9c4,TRENCHER_ELECTRIC,Trencher,EARTH_MOVING,Construction equipment used to excavate trenches.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
92d8a17b-6d2d-4313-bb79-b81e5a492715,637328de-5a18-4b9c-b360-608389c5b9c4,EARTH_MOVING_EQUIPMENT_DIESEL,Earth Moving Equipment,EARTH_MOVING,Other self-propelled construction equipment used for earth-moving operations.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
e5f09063-a927-44fe-991b-f984bfc73bbc,637328de-5a18-4b9c-b360-608389c5b9c4,EARTH_MOVING_EQUIPMENT_ELECTRIC,Earth Moving Equipment,EARTH_MOVING,Other self-propelled construction equipment used for earth-moving operations.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
f54e3b9d-84e9-439e-85d7-f1074cf83484,b1e6114e-87e3-4f3c-b4d6-3792fe465466,AMBULANCE_DIESEL,Ambulance,EMERGENCY_VEHICLE,Road ambulance configured for emergency medical transport.,DIESEL,EMERGENCY,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
62ad5bd3-f796-4ee7-a07b-4de6a708af1f,b1e6114e-87e3-4f3c-b4d6-3792fe465466,AMBULANCE_PETROL,Ambulance,EMERGENCY_VEHICLE,Road ambulance configured for emergency medical transport.,PETROL,EMERGENCY,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
95acabd6-c3a9-4129-90f5-d195ef60f4ad,b1e6114e-87e3-4f3c-b4d6-3792fe465466,AMBULANCE_CNG,Ambulance,EMERGENCY_VEHICLE,Road ambulance configured for emergency medical transport.,CNG,EMERGENCY,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
8372b088-f263-4ce6-9298-d5b7f18cadcc,b1e6114e-87e3-4f3c-b4d6-3792fe465466,AMBULANCE_ELECTRIC,Ambulance,EMERGENCY_VEHICLE,Road ambulance configured for emergency medical transport.,ELECTRIC,EMERGENCY,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
54f8215b-d74f-428f-976e-4c68b747e65f,b1e6114e-87e3-4f3c-b4d6-3792fe465466,ANIMAL_AMBULANCE_DIESEL,Animal Ambulance,EMERGENCY_VEHICLE,Special-purpose ambulance for transportation and treatment of animals.,DIESEL,EMERGENCY,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
756e8e6f-a855-47d0-8d50-de43b551396e,b1e6114e-87e3-4f3c-b4d6-3792fe465466,ANIMAL_AMBULANCE_PETROL,Animal Ambulance,EMERGENCY_VEHICLE,Special-purpose ambulance for transportation and treatment of animals.,PETROL,EMERGENCY,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
575b3a17-77b7-4ba0-ac62-fcdb8a87448d,b1e6114e-87e3-4f3c-b4d6-3792fe465466,ANIMAL_AMBULANCE_CNG,Animal Ambulance,EMERGENCY_VEHICLE,Special-purpose ambulance for transportation and treatment of animals.,CNG,EMERGENCY,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
87cd43dc-0abf-478c-a192-c56b5c64a1fa,b1e6114e-87e3-4f3c-b4d6-3792fe465466,ANIMAL_AMBULANCE_ELECTRIC,Animal Ambulance,EMERGENCY_VEHICLE,Special-purpose ambulance for transportation and treatment of animals.,ELECTRIC,EMERGENCY,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
96fe24ae-7893-4bcb-a0e5-19a501d2851e,b1e6114e-87e3-4f3c-b4d6-3792fe465466,FIRE_TENDER_DIESEL,Fire Tender,FIRE_VEHICLE,"Emergency firefighting vehicle carrying water, foam and firefighting equipment.",DIESEL,EMERGENCY,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
9a61b791-c79e-4da7-a154-c1d64f527cab,b1e6114e-87e3-4f3c-b4d6-3792fe465466,FIRE_TENDER_ELECTRIC,Fire Tender,FIRE_VEHICLE,"Emergency firefighting vehicle carrying water, foam and firefighting equipment.",ELECTRIC,EMERGENCY,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
94ca1ae6-60d8-47d6-94d4-d89fa6000701,b1e6114e-87e3-4f3c-b4d6-3792fe465466,FIRE_FIGHTING_VEHICLE_DIESEL,Fire Fighting Vehicle,FIRE_VEHICLE,Specialized firefighting and rescue vehicle.,DIESEL,EMERGENCY,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
4ff82a1c-5b77-4279-9e3f-93caa51aea21,b1e6114e-87e3-4f3c-b4d6-3792fe465466,FIRE_FIGHTING_VEHICLE_ELECTRIC,Fire Fighting Vehicle,FIRE_VEHICLE,Specialized firefighting and rescue vehicle.,ELECTRIC,EMERGENCY,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
e301c165-04fd-4cce-92ac-71f5c865637f,b1e6114e-87e3-4f3c-b4d6-3792fe465466,RECOVERY_VEHICLE_DIESEL,Recovery Vehicle,RECOVERY_VEHICLE,"Vehicle used to recover disabled, damaged or stranded vehicles.",DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
4a1dcd97-8799-4323-906c-f5fd59a68a10,b1e6114e-87e3-4f3c-b4d6-3792fe465466,RECOVERY_VEHICLE_CNG,Recovery Vehicle,RECOVERY_VEHICLE,"Vehicle used to recover disabled, damaged or stranded vehicles.",CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
b554ea0d-a8a5-43c0-977f-3f79a40c4da9,b1e6114e-87e3-4f3c-b4d6-3792fe465466,RECOVERY_VEHICLE_ELECTRIC,Recovery Vehicle,RECOVERY_VEHICLE,"Vehicle used to recover disabled, damaged or stranded vehicles.",ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
1ca8830a-be44-4aef-b834-45385c8d0a6f,b1e6114e-87e3-4f3c-b4d6-3792fe465466,BREAKDOWN_VAN_DIESEL,Breakdown Van,RECOVERY_VEHICLE,Service van used for roadside breakdown assistance and repair.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
d9dc1471-c592-46f3-a926-a05fba779b6a,b1e6114e-87e3-4f3c-b4d6-3792fe465466,BREAKDOWN_VAN_CNG,Breakdown Van,RECOVERY_VEHICLE,Service van used for roadside breakdown assistance and repair.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
5eddcb93-e3c1-4c32-a70b-48be5644553d,b1e6114e-87e3-4f3c-b4d6-3792fe465466,BREAKDOWN_VAN_ELECTRIC,Breakdown Van,RECOVERY_VEHICLE,Service van used for roadside breakdown assistance and repair.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
6e42b0b0-f4b0-4ed2-8a2b-b144d47850ea,b1e6114e-87e3-4f3c-b4d6-3792fe465466,TOW_TRUCK_DIESEL,Tow Truck,RECOVERY_VEHICLE,Vehicle designed to tow disabled or illegally parked vehicles.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
164ac96f-c7b4-4219-b67d-bb93193cc177,b1e6114e-87e3-4f3c-b4d6-3792fe465466,TOW_TRUCK_CNG,Tow Truck,RECOVERY_VEHICLE,Vehicle designed to tow disabled or illegally parked vehicles.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
a2a713bc-b202-4867-ab8f-68f8b771d8af,b1e6114e-87e3-4f3c-b4d6-3792fe465466,TOW_TRUCK_ELECTRIC,Tow Truck,RECOVERY_VEHICLE,Vehicle designed to tow disabled or illegally parked vehicles.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
508e92b2-24f2-41c5-b5ea-c0068efdbb9a,b1e6114e-87e3-4f3c-b4d6-3792fe465466,CASH_VAN_DIESEL,Cash Van,SECURITY_VEHICLE,Armoured or secured van used to transport cash and valuables.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
468b0416-77f1-4110-b44d-15c49e52d852,b1e6114e-87e3-4f3c-b4d6-3792fe465466,CASH_VAN_CNG,Cash Van,SECURITY_VEHICLE,Armoured or secured van used to transport cash and valuables.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
728f8ac5-2b5c-431f-a10b-6c6b4949856d,b1e6114e-87e3-4f3c-b4d6-3792fe465466,CASH_VAN_ELECTRIC,Cash Van,SECURITY_VEHICLE,Armoured or secured van used to transport cash and valuables.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
709285d2-6820-4186-ba39-66c5ca33fa3a,b1e6114e-87e3-4f3c-b4d6-3792fe465466,ARMOURED_VEHICLE_DIESEL,Armoured/Specialised Vehicle,SECURITY_VEHICLE,Armoured or specially protected road vehicle.,DIESEL,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
d5e11c57-3fd6-4d72-96c2-781b0a871a98,b1e6114e-87e3-4f3c-b4d6-3792fe465466,ARMOURED_VEHICLE_PETROL,Armoured/Specialised Vehicle,SECURITY_VEHICLE,Armoured or specially protected road vehicle.,PETROL,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
8e42babc-f44f-48c0-b1f6-814500ee3212,b1e6114e-87e3-4f3c-b4d6-3792fe465466,ARMOURED_VEHICLE_ELECTRIC,Armoured/Specialised Vehicle,SECURITY_VEHICLE,Armoured or specially protected road vehicle.,ELECTRIC,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
4b468d6d-2d57-4532-8484-0c9af0d59ffd,b1e6114e-87e3-4f3c-b4d6-3792fe465466,HEARSE_DIESEL,Hearse,FUNERAL_VEHICLE,Special-purpose vehicle used to transport deceased persons.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
d114dd90-a401-48af-bdb3-93f223499dd8,b1e6114e-87e3-4f3c-b4d6-3792fe465466,HEARSE_PETROL,Hearse,FUNERAL_VEHICLE,Special-purpose vehicle used to transport deceased persons.,PETROL,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
8f868b73-4e2a-4a6c-bd2f-20c45269cf65,b1e6114e-87e3-4f3c-b4d6-3792fe465466,HEARSE_CNG,Hearse,FUNERAL_VEHICLE,Special-purpose vehicle used to transport deceased persons.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
846ca9b4-d6aa-4474-9792-e9e816b55d82,b1e6114e-87e3-4f3c-b4d6-3792fe465466,HEARSE_ELECTRIC,Hearse,FUNERAL_VEHICLE,Special-purpose vehicle used to transport deceased persons.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
7f083710-2f42-4a7d-8f4f-33df52787977,b1e6114e-87e3-4f3c-b4d6-3792fe465466,MOBILE_CLINIC_DIESEL,Mobile Clinic,MOBILE_SERVICE,Vehicle equipped to provide mobile healthcare or clinical services.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
fb5159be-30a6-4e92-99f6-fd8a5290b069,b1e6114e-87e3-4f3c-b4d6-3792fe465466,MOBILE_CLINIC_CNG,Mobile Clinic,MOBILE_SERVICE,Vehicle equipped to provide mobile healthcare or clinical services.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
e5a89624-3c76-4734-9564-539bfc891a85,b1e6114e-87e3-4f3c-b4d6-3792fe465466,MOBILE_CLINIC_ELECTRIC,Mobile Clinic,MOBILE_SERVICE,Vehicle equipped to provide mobile healthcare or clinical services.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
3dcf0f38-27ce-4541-a653-560130078e71,b1e6114e-87e3-4f3c-b4d6-3792fe465466,X_RAY_VAN_DIESEL,X-Ray Van,MOBILE_SERVICE,Mobile diagnostic vehicle equipped with X-ray facilities.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
beb03df6-9ed6-47d2-b9d8-df7474c3bf8b,b1e6114e-87e3-4f3c-b4d6-3792fe465466,X_RAY_VAN_CNG,X-Ray Van,MOBILE_SERVICE,Mobile diagnostic vehicle equipped with X-ray facilities.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
cefdf790-8464-4be3-a676-f0241803da5a,b1e6114e-87e3-4f3c-b4d6-3792fe465466,X_RAY_VAN_ELECTRIC,X-Ray Van,MOBILE_SERVICE,Mobile diagnostic vehicle equipped with X-ray facilities.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
4ecf0e9d-a0d9-44a4-bb93-f7e67b570682,b1e6114e-87e3-4f3c-b4d6-3792fe465466,MOBILE_WORKSHOP_DIESEL,Mobile Workshop,MOBILE_SERVICE,Vehicle equipped as a mobile repair and maintenance workshop.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
e05d5357-54ed-42ce-ae47-c43467b96781,b1e6114e-87e3-4f3c-b4d6-3792fe465466,MOBILE_WORKSHOP_CNG,Mobile Workshop,MOBILE_SERVICE,Vehicle equipped as a mobile repair and maintenance workshop.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
283b810c-97ef-4477-8f47-0b6ff89cec83,b1e6114e-87e3-4f3c-b4d6-3792fe465466,MOBILE_WORKSHOP_ELECTRIC,Mobile Workshop,MOBILE_SERVICE,Vehicle equipped as a mobile repair and maintenance workshop.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
b7ee5efc-f6aa-4b3c-ae5f-641f9bedba96,b1e6114e-87e3-4f3c-b4d6-3792fe465466,MOBILE_CANTEEN_DIESEL,Mobile Canteen,MOBILE_SERVICE,Vehicle equipped for mobile food preparation and service.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
101dadb6-86ed-40d4-b104-20dd6cfa1fe6,b1e6114e-87e3-4f3c-b4d6-3792fe465466,MOBILE_CANTEEN_CNG,Mobile Canteen,MOBILE_SERVICE,Vehicle equipped for mobile food preparation and service.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
