id,categoryId,categoryCode,categoryName,code,name,subCategory,description,energyType,usageType,status,createdAt,updatedAt
e14336a7-57b7-458d-a0f3-4a33b70e052a,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,TIPPER_ELECTRIC,Tipper,TIPPER,Truck with tipping body used for bulk material transport.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.67,2026-09-14 05:55:00.411
81b0d835-c0e5-4cbd-934b-850b6086cd61,a3015ee7-1155-49bc-bba3-2c6a80ae861e,TRACTOR,Tractor,AGRICULTURAL_TRACTOR_CNG,Agricultural Tractor,TRACTOR,"Tractor primarily used for agriculture, implements and farm haulage.",CNG,AGRICULTURAL,ACTIVE,2026-09-13 10:27:58.659,2026-09-14 05:55:00.423
8793346d-36e2-4bd7-be65-3dc4aed0b075,a3015ee7-1155-49bc-bba3-2c6a80ae861e,TRACTOR,Tractor,AGRICULTURAL_TRACTOR_DIESEL,Agricultural Tractor,TRACTOR,"Tractor primarily used for agriculture, implements and farm haulage.",DIESEL,AGRICULTURAL,ACTIVE,2026-09-13 10:27:58.668,2026-09-14 05:55:00.422
a14c75af-8aa8-4e1a-a037-fad6fee80107,a3015ee7-1155-49bc-bba3-2c6a80ae861e,TRACTOR,Tractor,AGRICULTURAL_TRACTOR_ELECTRIC,Agricultural Tractor,TRACTOR,"Tractor primarily used for agriculture, implements and farm haulage.",ELECTRIC,AGRICULTURAL,ACTIVE,2026-09-13 10:27:58.666,2026-09-14 05:55:00.424
8b13d3de-1b18-4ccb-a1c4-4527c56ff561,a3015ee7-1155-49bc-bba3-2c6a80ae861e,TRACTOR,Tractor,COMMERCIAL_TRACTOR_CNG,Commercial Tractor,TRACTOR,Tractor registered or used for commercial haulage and non-farm applications.,CNG,GOODS,ACTIVE,2026-09-13 10:27:58.661,2026-09-14 05:55:00.422
a60b7d32-e551-481b-b2ff-e3834f5f53f3,a3015ee7-1155-49bc-bba3-2c6a80ae861e,TRACTOR,Tractor,COMMERCIAL_TRACTOR_DIESEL,Commercial Tractor,TRACTOR,Tractor registered or used for commercial haulage and non-farm applications.,DIESEL,GOODS,ACTIVE,2026-09-13 10:27:58.659,2026-09-14 05:55:00.424
e2e57d24-f7f3-485a-bf58-7afd09b5da88,a3015ee7-1155-49bc-bba3-2c6a80ae861e,TRACTOR,Tractor,COMMERCIAL_TRACTOR_ELECTRIC,Commercial Tractor,TRACTOR,Tractor registered or used for commercial haulage and non-farm applications.,ELECTRIC,GOODS,ACTIVE,2026-09-13 10:27:58.669,2026-09-14 05:55:00.425
f1416974-1b1e-4936-8a33-28ccd6783cab,a3015ee7-1155-49bc-bba3-2c6a80ae861e,TRACTOR,Tractor,HARVESTER_DIESEL,Harvester,HARVESTER,Self-propelled agricultural harvesting machine.,DIESEL,AGRICULTURAL,ACTIVE,2026-09-13 10:27:58.714,2026-09-14 05:55:00.428
a4513749-51d7-468d-9a6d-7a5eeda96fd8,a3015ee7-1155-49bc-bba3-2c6a80ae861e,TRACTOR,Tractor,POWER_TILLER_DIESEL,Power Tiller,FARM_EQUIPMENT,Walk-behind or ride-on power tiller used for agricultural operations.,DIESEL,AGRICULTURAL,ACTIVE,2026-09-13 10:27:58.668,2026-09-14 05:55:00.425
c972eb4c-f25d-49ce-bb03-3ac045fd1321,a3015ee7-1155-49bc-bba3-2c6a80ae861e,TRACTOR,Tractor,POWER_TILLER_ELECTRIC,Power Tiller,FARM_EQUIPMENT,Walk-behind or ride-on power tiller used for agricultural operations.,ELECTRIC,AGRICULTURAL,ACTIVE,2026-09-13 10:27:58.716,2026-09-14 05:55:00.426
84dd0a86-59b3-427d-bc73-7ac78a7f3e5d,a3015ee7-1155-49bc-bba3-2c6a80ae861e,TRACTOR,Tractor,POWER_TILLER_PETROL,Power Tiller,FARM_EQUIPMENT,Walk-behind or ride-on power tiller used for agricultural operations.,PETROL,AGRICULTURAL,ACTIVE,2026-09-13 10:27:58.67,2026-09-14 05:55:00.425
bebe853b-dc15-439c-8b0b-6211e8bbce28,a3015ee7-1155-49bc-bba3-2c6a80ae861e,TRACTOR,Tractor,PULLER_TRACTOR_DIESEL,Puller Tractor,HAULAGE_TRACTOR,Special tractor unit used to pull heavy trailers or modular loads.,DIESEL,GOODS,ACTIVE,2026-09-13 10:27:58.67,2026-09-14 05:55:00.429
b256bef3-22b2-40e7-b2c5-3901f68c287a,3e432ca0-406f-48ef-a098-7bbd7c00c833,TRAILER,Trailer,AGRICULTURAL_TRAILER_OTHER,Agricultural Trailer,TRAILER,Towed trailer used for agricultural goods and farm operations.,OTHER,AGRICULTURAL,ACTIVE,2026-09-13 10:27:58.677,2026-09-14 05:55:00.428
d8205877-2465-4ec5-8d56-95c1551afb5f,3e432ca0-406f-48ef-a098-7bbd7c00c833,TRAILER,Trailer,AUXILIARY_TRAILER_OTHER,Auxiliary Trailer,TRAILER,Auxiliary towed vehicle used with another motor vehicle.,OTHER,GOODS,ACTIVE,2026-09-13 10:27:58.722,2026-09-14 05:55:00.429
9f71a64b-574b-4d6a-9c94-fc99ccf469a4,3e432ca0-406f-48ef-a098-7bbd7c00c833,TRAILER,Trailer,COMMERCIAL_TRAILER_OTHER,Commercial Trailer,TRAILER,Towed commercial trailer used for freight and goods movement.,OTHER,GOODS,ACTIVE,2026-09-13 10:27:58.727,2026-09-14 05:55:00.43
b2ddbf3b-5454-49bc-be17-2991df48be9f,3e432ca0-406f-48ef-a098-7bbd7c00c833,TRAILER,Trailer,MODULAR_HYDRAULIC_TRAILER_OTHER,Modular Hydraulic Trailer,HEAVY_HAUL_TRAILER,Hydraulic modular trailer used for oversized and heavy project cargo.,OTHER,GOODS,ACTIVE,2026-09-13 10:27:58.717,2026-09-14 05:55:00.429
62350739-f9a0-4a1c-bf35-08640da58710,3e432ca0-406f-48ef-a098-7bbd7c00c833,TRAILER,Trailer,PERSONAL_TRAILER_OTHER,Trailer for Personal Use,TRAILER,Small trailer used for non-commercial personal purposes.,OTHER,PRIVATE,ACTIVE,2026-09-13 10:27:58.717,2026-09-14 05:55:00.43
27369123-0c43-45af-86ad-28fab692ad98,3e432ca0-406f-48ef-a098-7bbd7c00c833,TRAILER,Trailer,SEMI_TRAILER_OTHER,Semi-Trailer,TRAILER,Trailer whose load is partly supported by a tractor unit.,OTHER,GOODS,ACTIVE,2026-09-13 10:27:58.713,2026-09-14 05:55:00.431
b4596ac0-95ae-4156-8aab-83d06a0183ec,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,BACKHOE_LOADER_DIESEL,Backhoe Loader,EARTH_MOVING,Construction machine combining front loader and rear excavator functions.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.724,2026-09-14 05:55:00.43
e7ff5bdd-4291-4c94-b24e-58e64bbb296d,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,BACKHOE_LOADER_ELECTRIC,Backhoe Loader,EARTH_MOVING,Construction machine combining front loader and rear excavator functions.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.717,2026-09-14 05:55:00.433
16e326b9-b3ad-48c0-a13e-c9a5ae87fa76,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,BULLDOZER_DIESEL,Bulldozer,EARTH_MOVING,Tracked or wheeled dozer used for pushing and grading earth.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.745,2026-09-14 05:55:00.432
a01bd69b-aad9-4339-9837-6b5ef5d6a8e6,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,BULLDOZER_ELECTRIC,Bulldozer,EARTH_MOVING,Tracked or wheeled dozer used for pushing and grading earth.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.733,2026-09-14 05:55:00.434
81ef911f-ac66-4918-86b9-23d8ec969514,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,CONCRETE_MIXER_CNG,Concrete Mixer,ROAD_EQUIPMENT,Self-propelled or truck-based equipment used to mix and transport concrete.,CNG,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.877,2026-09-14 05:55:00.457
874e4908-bb9b-4561-9d66-fbc8b90052c6,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,CONCRETE_MIXER_DIESEL,Concrete Mixer,ROAD_EQUIPMENT,Self-propelled or truck-based equipment used to mix and transport concrete.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.857,2026-09-14 05:55:00.453
4de2ce9a-7624-4b86-b017-8e14106cdb0b,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,CONCRETE_MIXER_ELECTRIC,Concrete Mixer,ROAD_EQUIPMENT,Self-propelled or truck-based equipment used to mix and transport concrete.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.885,2026-09-14 05:55:00.474
9ab72910-c479-4896-9bdc-c1d486f945e6,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,CRANE_MOUNTED_VEHICLE_CNG,Crane Mounted Vehicle,LIFTING_EQUIPMENT,Road vehicle fitted with a crane for lifting and material handling.,CNG,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.739,2026-09-14 05:55:00.436
d663db77-7905-4824-a025-bd15cbf5b678,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,CRANE_MOUNTED_VEHICLE_DIESEL,Crane Mounted Vehicle,LIFTING_EQUIPMENT,Road vehicle fitted with a crane for lifting and material handling.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.745,2026-09-14 05:55:00.483
c5906708-e9ad-45af-acc5-a36867b33e25,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,CRANE_MOUNTED_VEHICLE_ELECTRIC,Crane Mounted Vehicle,LIFTING_EQUIPMENT,Road vehicle fitted with a crane for lifting and material handling.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.739,2026-09-14 05:55:00.434
20b616f2-f227-433a-8d59-300cc1f13e87,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,DUMPER_DIESEL,Dumper,EARTH_MOVING,Construction/mining dumper used for bulk material movement at worksites.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.735,2026-09-14 05:55:00.435
e6d9191d-e303-4e63-80d5-9dd3055a4e29,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,DUMPER_ELECTRIC,Dumper,EARTH_MOVING,Construction/mining dumper used for bulk material movement at worksites.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.736,2026-09-14 05:55:00.444
2266f259-62af-40e0-8e60-3645e9072d1b,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,EARTH_MOVING_EQUIPMENT_DIESEL,Earth Moving Equipment,EARTH_MOVING,Other self-propelled construction equipment used for earth-moving operations.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.763,2026-09-14 05:55:00.438
fecf483f-2dcb-4c35-a0d5-ed80c87777c4,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,EARTH_MOVING_EQUIPMENT_ELECTRIC,Earth Moving Equipment,EARTH_MOVING,Other self-propelled construction equipment used for earth-moving operations.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.765,2026-09-14 05:55:00.442
2ad6f675-f585-4eec-a2a8-19b5a748d127,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,EXCAVATOR_DIESEL,Excavator,EARTH_MOVING,Construction equipment used for excavation and earth moving.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.72,2026-09-14 05:55:00.429
d7d88981-6b9d-45fb-8268-3b30016299db,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,EXCAVATOR_ELECTRIC,Excavator,EARTH_MOVING,Construction equipment used for excavation and earth moving.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.729,2026-09-14 05:55:00.432
2269e49d-fe42-4c4c-95a9-3a47a4aca771,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,FORKLIFT_CNG,Forklift,MATERIAL_HANDLING,Industrial lift truck used for handling pallets and materials.,CNG,INDUSTRIAL,ACTIVE,2026-09-13 10:27:58.842,2026-09-14 05:55:00.438
f1e34e38-2cef-4e1f-a27b-4a18405a3093,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,FORKLIFT_DIESEL,Forklift,MATERIAL_HANDLING,Industrial lift truck used for handling pallets and materials.,DIESEL,INDUSTRIAL,ACTIVE,2026-09-13 10:27:58.767,2026-09-14 05:55:00.436
4761533a-b134-41b7-920e-fa9f8048ffd0,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,FORKLIFT_ELECTRIC,Forklift,MATERIAL_HANDLING,Industrial lift truck used for handling pallets and materials.,ELECTRIC,INDUSTRIAL,ACTIVE,2026-09-13 10:27:58.854,2026-09-14 05:55:00.438
62f118fb-df0d-4eb5-8aa6-2b3b1a184dd5,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,FORKLIFT_LPG,Forklift,MATERIAL_HANDLING,Industrial lift truck used for handling pallets and materials.,LPG,INDUSTRIAL,ACTIVE,2026-09-13 10:27:58.805,2026-09-14 05:55:00.438
f331335d-1e9a-4ec1-9cfd-9742fa78846e,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,MOBILE_CRANE_DIESEL,Mobile Crane,LIFTING_EQUIPMENT,Self-propelled mobile crane used for lifting and construction operations.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.737,2026-09-14 05:55:00.478
39ddaf62-05ec-4c1f-be70-7a5e13baff44,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,MOBILE_CRANE_ELECTRIC,Mobile Crane,LIFTING_EQUIPMENT,Self-propelled mobile crane used for lifting and construction operations.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.739,2026-09-14 05:55:00.48
1691ff17-6888-4451-b0df-c97a6cd55719,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,MOTOR_GRADER_DIESEL,Motor Grader,ROAD_EQUIPMENT,Road construction machine used for grading and leveling surfaces.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.737,2026-09-14 05:55:00.47
0817dd10-5b27-40a3-88f5-28e22b0181ae,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,PAVER_DIESEL,Paver,ROAD_EQUIPMENT,Road construction equipment used for laying asphalt or concrete pavement.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.747,2026-09-14 05:55:00.478
e047e9ad-f512-41f5-9807-06050cd4ea15,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,PILE_BORING_MACHINE_DIESEL,Pile Boring Machine,DRILLING_EQUIPMENT,Construction equipment used for foundation pile drilling and boring.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.753,2026-09-14 05:55:00.483
68e454a2-1c52-43a2-95ee-48417f2b7410,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,ROAD_ROLLER_DIESEL,Road Roller,ROAD_EQUIPMENT,Compaction vehicle used for road and infrastructure construction.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.753,2026-09-14 05:55:00.452
3a80e89f-3761-4650-8cec-0ee80a02d107,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,ROAD_ROLLER_ELECTRIC,Road Roller,ROAD_EQUIPMENT,Compaction vehicle used for road and infrastructure construction.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.736,2026-09-14 05:55:00.461
9d48bc91-8a66-4d2a-91d7-0b9316f236b6,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,TRENCHER_DIESEL,Trencher,EARTH_MOVING,Construction equipment used to excavate trenches.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.747,2026-09-14 05:55:00.48
a7a79100-22a4-4630-9bec-4d0135370108,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,TRENCHER_ELECTRIC,Trencher,EARTH_MOVING,Construction equipment used to excavate trenches.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.762,2026-09-14 05:55:00.435
6d2f77aa-42b0-44eb-bd13-068436712287,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,WHEEL_LOADER_DIESEL,Wheel Loader,EARTH_MOVING,Loader used for material loading and earth-moving operations.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.729,2026-09-14 05:55:00.434
297855e1-7320-4e12-a755-f9989be03e4a,1c7f3da2-d827-45de-80dd-c6a3ad67bcfe,CEV,Construction Equipment Vehicle,WHEEL_LOADER_ELECTRIC,Wheel Loader,EARTH_MOVING,Loader used for material loading and earth-moving operations.,ELECTRIC,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.73,2026-09-14 05:55:00.434
bcdc8d1f-2231-4b89-902e-76d6882ed44a,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,AMBULANCE_CNG,Ambulance,EMERGENCY_VEHICLE,Road ambulance configured for emergency medical transport.,CNG,EMERGENCY,ACTIVE,2026-09-13 10:27:58.797,2026-09-14 05:55:00.452
862523dc-b308-4267-8ba8-578c61eb421b,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,AMBULANCE_DIESEL,Ambulance,EMERGENCY_VEHICLE,Road ambulance configured for emergency medical transport.,DIESEL,EMERGENCY,ACTIVE,2026-09-13 10:27:58.766,2026-09-14 05:55:00.443
ef85ea0b-3d10-4834-8988-2003ccdc76df,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,AMBULANCE_ELECTRIC,Ambulance,EMERGENCY_VEHICLE,Road ambulance configured for emergency medical transport.,ELECTRIC,EMERGENCY,ACTIVE,2026-09-13 10:27:58.797,2026-09-14 05:55:00.462
18a0c7e0-e220-478a-8803-d7fd02305741,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,AMBULANCE_PETROL,Ambulance,EMERGENCY_VEHICLE,Road ambulance configured for emergency medical transport.,PETROL,EMERGENCY,ACTIVE,2026-09-13 10:27:58.768,2026-09-14 05:55:00.443
a2f49953-dbed-4f64-a50d-fc1be5d88a9f,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,ANIMAL_AMBULANCE_CNG,Animal Ambulance,EMERGENCY_VEHICLE,Special-purpose ambulance for transportation and treatment of animals.,CNG,EMERGENCY,ACTIVE,2026-09-13 10:27:58.797,2026-09-14 05:55:00.48
dca2738b-eb94-4294-bcbd-30c1ffc661e0,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,ANIMAL_AMBULANCE_DIESEL,Animal Ambulance,EMERGENCY_VEHICLE,Special-purpose ambulance for transportation and treatment of animals.,DIESEL,EMERGENCY,ACTIVE,2026-09-13 10:27:58.797,2026-09-14 05:55:00.475
5026c962-b448-49d1-8b19-680a992cea1b,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,ANIMAL_AMBULANCE_ELECTRIC,Animal Ambulance,EMERGENCY_VEHICLE,Special-purpose ambulance for transportation and treatment of animals.,ELECTRIC,EMERGENCY,ACTIVE,2026-09-13 10:27:58.802,2026-09-14 05:55:00.444
3958ecc4-b8e4-40d9-a070-8949916fd57c,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,ANIMAL_AMBULANCE_PETROL,Animal Ambulance,EMERGENCY_VEHICLE,Special-purpose ambulance for transportation and treatment of animals.,PETROL,EMERGENCY,ACTIVE,2026-09-13 10:27:58.797,2026-09-14 05:55:00.479
2168657d-8935-4b1c-8d49-16feccca4998,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,ARMOURED_VEHICLE_DIESEL,Armoured/Specialised Vehicle,SECURITY_VEHICLE,Armoured or specially protected road vehicle.,DIESEL,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.875,2026-09-14 05:55:00.454
b54ab04c-559b-41fc-99d1-d3877ebbf36d,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,ARMOURED_VEHICLE_ELECTRIC,Armoured/Specialised Vehicle,SECURITY_VEHICLE,Armoured or specially protected road vehicle.,ELECTRIC,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.897,2026-09-14 05:55:00.463
78e69fd1-9d3d-473c-b5d6-31793f2ba3de,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,ARMOURED_VEHICLE_PETROL,Armoured/Specialised Vehicle,SECURITY_VEHICLE,Armoured or specially protected road vehicle.,PETROL,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.894,2026-09-14 05:55:00.457
3423363d-c0a9-4c4b-bf27-770bc3b0c595,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,BREAKDOWN_VAN_CNG,Breakdown Van,RECOVERY_VEHICLE,Service van used for roadside breakdown assistance and repair.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.884,2026-09-14 05:55:00.45
cba3cf8b-6c64-4249-a5f7-d8efe56b1fb6,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,BREAKDOWN_VAN_DIESEL,Breakdown Van,RECOVERY_VEHICLE,Service van used for roadside breakdown assistance and repair.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.859,2026-09-14 05:55:00.447
f4f84ccc-3036-4b60-9a21-b794ee09aa81,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,BREAKDOWN_VAN_ELECTRIC,Breakdown Van,RECOVERY_VEHICLE,Service van used for roadside breakdown assistance and repair.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.889,2026-09-14 05:55:00.45
f0df7b99-450d-44ca-a14a-1c935172b898,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,CASH_VAN_CNG,Cash Van,SECURITY_VEHICLE,Armoured or secured van used to transport cash and valuables.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.825,2026-09-14 05:55:00.452
84564928-6abe-4055-844a-b8fd8fd230dd,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,CASH_VAN_DIESEL,Cash Van,SECURITY_VEHICLE,Armoured or secured van used to transport cash and valuables.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.844,2026-09-14 05:55:00.453
308eff61-3125-408f-b6bc-0ed58bfef293,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,CASH_VAN_ELECTRIC,Cash Van,SECURITY_VEHICLE,Armoured or secured van used to transport cash and valuables.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.856,2026-09-14 05:55:00.454
f517a65e-4486-498a-b977-ad698a6619e6,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,FIRE_FIGHTING_VEHICLE_DIESEL,Fire Fighting Vehicle,FIRE_VEHICLE,Specialized firefighting and rescue vehicle.,DIESEL,EMERGENCY,ACTIVE,2026-09-13 10:27:58.844,2026-09-14 05:55:00.445
6d32c0c0-fdeb-476b-a5ea-314c8a9920f7,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,FIRE_FIGHTING_VEHICLE_ELECTRIC,Fire Fighting Vehicle,FIRE_VEHICLE,Specialized firefighting and rescue vehicle.,ELECTRIC,EMERGENCY,ACTIVE,2026-09-13 10:27:58.812,2026-09-14 05:55:00.447
46cabfa7-a203-421b-a1c3-9bb3d2381984,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,FIRE_TENDER_DIESEL,Fire Tender,FIRE_VEHICLE,"Emergency firefighting vehicle carrying water, foam and firefighting equipment.",DIESEL,EMERGENCY,ACTIVE,2026-09-13 10:27:58.812,2026-09-14 05:55:00.444
8e428051-e369-47ff-960f-8689987afb0f,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,FIRE_TENDER_ELECTRIC,Fire Tender,FIRE_VEHICLE,"Emergency firefighting vehicle carrying water, foam and firefighting equipment.",ELECTRIC,EMERGENCY,ACTIVE,2026-09-13 10:27:58.812,2026-09-14 05:55:00.445
91013084-27cb-406d-beee-5618040f9956,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,GARBAGE_COMPACTOR_CNG,Garbage Compactor,MUNICIPAL_VEHICLE,Municipal waste-collection vehicle with compaction body.,CNG,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.879,2026-09-14 05:55:00.475
a3a3f439-b8a7-40aa-a13c-35a061be725b,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,GARBAGE_COMPACTOR_DIESEL,Garbage Compactor,MUNICIPAL_VEHICLE,Municipal waste-collection vehicle with compaction body.,DIESEL,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.879,2026-09-14 05:55:00.475
5480890d-32a9-43a5-ba04-9e53b90ab901,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,GARBAGE_COMPACTOR_ELECTRIC,Garbage Compactor,MUNICIPAL_VEHICLE,Municipal waste-collection vehicle with compaction body.,ELECTRIC,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.887,2026-09-14 05:55:00.475
70a14c66-1bda-408c-bf50-d5b0e5510af6,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,HEARSE_CNG,Hearse,FUNERAL_VEHICLE,Special-purpose vehicle used to transport deceased persons.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.846,2026-09-14 05:55:00.455
f728bca1-d688-4ee0-9659-f645a01ea938,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,HEARSE_DIESEL,Hearse,FUNERAL_VEHICLE,Special-purpose vehicle used to transport deceased persons.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.843,2026-09-14 05:55:00.474
